date,province,regency,commodity,price_type_id,price_type,nominal_price,source_level,responder_name
2019-05-13,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,15350.0,responden,Produsen Kab. Tasikmalaya
2019-05-14,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,15350.0,responden,Produsen Kab. Tasikmalaya
2019-05-15,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,15350.0,responden,Produsen Kab. Tasikmalaya
2019-05-16,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,15350.0,responden,Produsen Kab. Tasikmalaya
2019-05-17,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,15350.0,responden,Produsen Kab. Tasikmalaya
2019-05-20,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,15350.0,responden,Produsen Kab. Tasikmalaya
2019-05-21,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,15350.0,responden,Produsen Kab. Tasikmalaya
2019-05-22,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,15350.0,responden,Produsen Kab. Tasikmalaya
2019-05-23,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,15350.0,responden,Produsen Kab. Tasikmalaya
2019-05-24,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-05-27,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-05-28,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-05-29,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-05-30,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-05-31,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-03,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-04,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-05,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-06,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-07,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-10,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-11,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-12,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-13,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-14,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-17,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-18,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-19,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-20,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-21,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-24,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,17000.0,responden,Produsen Kab. Tasikmalaya
2019-06-25,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-06-26,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-06-27,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-06-28,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-01,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-02,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-03,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-04,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-05,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-08,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-09,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-10,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-11,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-12,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-15,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-16,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-17,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-18,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-19,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-22,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-23,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-24,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,27350.0,responden,Produsen Kab. Tasikmalaya
2019-07-25,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,42350.0,responden,Produsen Kab. Tasikmalaya
2019-07-26,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,42350.0,responden,Produsen Kab. Tasikmalaya
2019-07-29,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-07-30,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-07-31,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-01,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-02,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-05,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-06,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-07,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-08,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-09,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-12,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-13,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-14,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-15,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-16,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-19,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-20,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-21,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-22,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48500.0,responden,Produsen Kab. Tasikmalaya
2019-08-23,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-08-26,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-08-27,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-08-28,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-08-29,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-08-30,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-02,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-03,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-04,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-05,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-06,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-09,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-10,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-11,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-12,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-13,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-16,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-17,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-18,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-19,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-20,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-23,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,48350.0,responden,Produsen Kab. Tasikmalaya
2019-09-24,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,,responden,Produsen Kab. Tasikmalaya
2019-09-25,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-09-26,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-09-27,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-09-30,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-01,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-02,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-03,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-04,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-07,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-08,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-09,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-10,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-11,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-14,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-15,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-16,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-17,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-18,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-21,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-22,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-23,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-24,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,35000.0,responden,Produsen Kab. Tasikmalaya
2019-10-25,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-10-28,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-10-29,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-10-30,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-10-31,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-01,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-04,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-05,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-06,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-07,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-08,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-11,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-12,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-13,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-14,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-15,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-18,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-19,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-20,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-21,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-22,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,33350.0,responden,Produsen Kab. Tasikmalaya
2019-11-25,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-11-26,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-11-27,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-11-28,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-11-29,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-02,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-03,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-04,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-05,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-06,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-09,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-10,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-11,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-12,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-13,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-16,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-17,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-18,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-19,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-20,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-23,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-24,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-25,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24650.0,responden,Produsen Kab. Tasikmalaya
2019-12-26,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2019-12-27,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2019-12-30,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2019-12-31,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-01,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-02,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-03,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-06,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-07,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-08,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-09,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-10,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-13,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-14,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-15,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-16,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-17,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-20,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-21,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-22,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-23,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,24350.0,responden,Produsen Kab. Tasikmalaya
2020-01-24,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,41650.0,responden,Produsen Kab. Tasikmalaya
2020-01-27,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,41650.0,responden,Produsen Kab. Tasikmalaya
2020-01-28,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,41650.0,responden,Produsen Kab. Tasikmalaya
2020-01-29,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,41650.0,responden,Produsen Kab. Tasikmalaya
2020-01-30,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,41650.0,responden,Produsen Kab. Tasikmalaya
2020-01-31,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,41650.0,responden,Produsen Kab. Tasikmalaya
2020-02-03,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,41650.0,responden,Produsen Kab. Tasikmalaya
2020-02-04,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,41650.0,responden,Produsen Kab. Tasikmalaya
2020-02-05,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,41650.0,responden,Produsen Kab. Tasikmalaya
2020-02-06,Jawa Barat,Kab. Tasikmalaya,Cabai Merah Keriting,4,Produsen,41650.0,responden,Produsen Kab. Tasikmalaya
